movie_id	person_id	award_id
105637627	32858476	18912868
105637627	107068485	18910417
105637627	16905401	18912868
105883400	193555	103916
105883400	22115255	487136
105883400	95666091	487136
105883400	116812850	487136
106595945	264696	889836
15547983	17350908	16662066
72626552	107274	106938089
72626552	107274	4873654
72626552	17425450	1204822
72626552	1320795	1204804
7620249	16420426	3481649
1146575	208667	18910416
1146575	208667	19459428
1146575	6279058	19459392
1146575	1581762	3858187
18604504	1924847	501058
18604504	1924847	24261862
1193433	311219	4806633
104906978	107104509	29056755
107675028	485419	29597
107675028	485419	951810
12988262	2748319	7929122
3487039	451221	1700510
11244338	5359295	5280710
212965	189490	1413741
212965	189490	4220898
212965	189490	734036
212965	350601	17011060
1757288	446960	4649807
1757288	446960	3600406
1757288	5107006	830079
1757288	436223	277536
1757288	16935134	3600406
1757288	1545033	830079
1757288	80046	1413741
1757288	16731914	488645
1757288	22075529	830079
1757288	22075468	277751
1757288	22075468	4649821
1757288	22074629	487136
1757288	22075472	487136
1757288	20020631	281939
1757288	20020631	4649808
1757288	22076634	277751
1757288	22076684	488645
1757288	22074631	487136
110854681	111831984	3703464
110854681	111831984	1377763
65154506	116771033	4377002
6364275	10998459	5449063
389303	9331688	10937057
389303	510789	4806630
389303	510789	28095717
15717047	2721714	5449059
17504882	1350475	18912851
17504882	11077308	18907804
108031433	16194165	602299
25395133	15942454	17500987
329336	107164926	110908079
301049	288815	3774974
9373249	11753256	11789175
1256208	11871564	18693535
1256208	11882589	5406912
1256208	22681343	18693550
575459	1154241	20649173
16247113	3495195	6372900
2131160	716064	4722629
2131160	704233	4806629
2131160	2131762	5894560
2131160	2131762	845877
2131160	380579	4806633
105480125	110852745	110961983
105441224	1896329	664212
105443513	18812597	4790397
107107865	110953287	11624249
573999	79003	2568877
573999	242526	1377738
573999	1729601	102037587
109255624	107417816	913843
2864239	11705534	2463699
4918638	7648813	1967179
110223715	110574202	5860975
107174589	289922	22001258
107174589	289922	1379415
107174589	289922	110929393
107174589	109627274	85317660
107174589	109627274	1367639
107174589	109627274	15735984
107174589	110101877	2634221
3021958	1276918	1025968
108490145	6103567	11923870
110550826	106816	11923874
3793978	554787	3870549
699338	11728054	1718955
107710009	8877	586356
1627903	917051	510175
264307	229056	19819292
11913250	11926950	11923872
534785	2318712	511553
1522546	5048547	3910543
90793851	1154241	20649173
7732393	7177819	17500591
4751230	3495195	6372900
111223540	759001	96474676
11888843	16981080	1714069
5478452	6094606	18693547
1140607	184885	388433
711918	207179	4769235
19347291	192682	734036
20165543	98078080	2004138
568133	444410	1419495
5946963	5958009	595697
5951681	1800870	17172663
1042247	254166	17500983
1042247	706680	10937056
615237	104534717	24904744
615237	246996	1505691
615237	246996	1346707
615237	246996	889845
615237	246996	19321753
615237	18935991	1505691
615237	18935991	1346707
615237	18935991	889845
615237	104512195	1505691
615237	117906	889840
615237	117906	1463881
3437951	1063412	4631343
2701566	930148	11923873
2701566	471000	16157289
401539	237255	1554228
401539	514190	1554227
5617212	7881186	489713
5230733	42204	4649792
2900799	1061335	10937053
3285014	19360918	3481649
60854171	1997047	2256093
60854171	2076666	1377752
474033	36844	977915
27656336	710179	17500591
27656336	27656317	17500987
250971	1938171	1982554
327027	55411	1377752
511347	3838051	3703454
2347813	2482702	20078689
649656	433601	3870555
4366287	926078	1377736
925605	1320782	4835656
925605	7378076	4835650
2740166	11715212	7209844
2740166	11715212	7209850
114789832	27031353	448468
108649516	80966	463085
1134677	3765047	5449062
1134677	3765047	6963289
1134677	12990834	5449087
1134677	12990834	6963271
1134677	3521531	13000408
1134677	3521531	5449077
1134677	6323469	5449068
1134677	47072981	1967131
1134677	3765059	5449101
1134677	6433841	11213906
3072241	193659	4835654
1796783	528496	7929088
1796783	528496	6787318
1996116	355835	510175
1996116	23926222	545970
3428189	52892487	110908123
821066	2063518	448468
821066	105559	1204811
204374	238081	518675
204374	238081	697007
204374	238081	3473889
204374	238081	922396
204374	238081	25346181
204374	190994	518675
204374	190994	922396
204374	108935	518675
204374	108935	3473889
204374	108935	922396
204374	229487	518675
204374	229487	697007
204374	229487	3473889
204374	229487	922396
204374	229254	106301
2579784	15836491	393686
2579784	5107534	830079
2579784	28028	103360
2579784	28028	281939
2579784	28028	586356
2579784	28028	2663714
2579784	28028	787131
2579784	28028	5211225
2579784	28028	1056240
2579784	15885371	488645
2579784	15694643	281939
2579784	15885378	830079
2579784	15885378	739633
2579784	15885469	393686
2579784	15885376	830079
2579784	16731304	393686
2579784	15104233	488651
2579784	15632105	393686
2579784	15142000	1056240
2579784	704378	131520
2579784	7535711	830079
631377	2665374	1714070
631377	5411720	11886693
631377	4716022	1528041
1510064	2624598	2463699
1510064	2624598	1540553
1510064	2624598	1467554
1510064	2624598	11923877
1510064	2624598	16157289
1510064	454129	429700
1510064	610174	610152
1510064	610174	1379415
1510064	610174	16157269
1510064	61623104	11923879
1510064	11926950	1467554
1510064	11681915	2708642
1510064	3827534	2634221
1510064	3827534	16157281
1510064	3818317	11923874
1510064	110831099	20103596
1510064	11929136	11923870
1510064	66990833	20105642
1510064	23418916	11923867
2523268	89096	2606759
5032859	5367343	17500987
11085495	704130	4806633
115993	5554437	4649826
115993	4758283	4649826
115993	5236419	4649826
115993	2719725	4649794
4668217	4751501	489713
1155695	55431	5894560
1155695	55431	4722629
1155695	55431	4806631
1155695	55431	3140055
1155695	15936323	5579758
1155695	180852	17500983
1155695	180852	13636514
1155695	180852	5942219
1155695	180852	4806630
1155695	460297	16056339
1155695	15838501	5894548
1155695	9092341	5894567
1155695	8074605	3140055
6510710	7013731	27500599
2496703	6182461	1535550
2405379	1052746	128649
1918017	2426798	1377763
11784705	9254879	11789175
106673968	2146157	5894551
110714655	6136422	429700
110714655	6136422	110853103
110714655	6136422	111962636
110714655	16298544	1379415
110714655	16298544	110853103
110714655	16298544	50807457
4669643	127868	11038927
107426602	110042739	609977
107095270	60056857	107435853
107095270	17537097	1793238
107095270	105836598	1793238
107095270	1332701	110907810
107095270	175277	1377736
107095270	107095385	2606756
107095270	107095385	1793238
107095270	107095385	110907810
107095270	15144167	1377733
107095270	15144167	110907950
107095270	1504267	2606762
107095270	738139	1377736
107095270	28126059	102037587
110621293	121425	1386867
837264	228717	1161102
837264	229048	905247
837264	165296	1161102
11176120	8272479	17500591
9006259	779875	11923874
10697895	439314	1554225
11072184	707211	13636514
11072184	707211	17500985
11072184	707211	4806635
1142358	6537230	1377763
1142358	52088388	1377763
1142358	81278219	1377763
1142358	81277338	1377763
1142358	6981740	1377763
1142358	81275047	1377733
1142358	6582038	1377763
1142358	81277498	1377763
1142358	979828	1377763
13161771	10980180	5449063
111803528	11867028	24051551
23090926	2288110	1615920
11784265	1347021	2102539
111955137	86095572	609977
111955137	115576098	609977
3412553	2063839	1630903
109630348	1686699	708731
109630348	23720584	708731
109630348	23563195	708731
109630348	498836	708731
73895818	219124	106800
73895818	116764219	106800
73895818	101417921	106800
73895818	116764227	106800
12008556	11999576	3858187
12008556	11999576	19458641
12008556	394885	18910417
12008556	3080170	18912968
12008556	16165163	18912860
1537646	55266778	17560574
111621124	62108374	29597
327667	88299	110907950
327667	43132357	209459
327667	35149784	110908123
908556	32522	1062026
908556	32522	24053931
108919489	9025419	1367639
108919489	9025419	15735984
108919489	9025419	111962642
108919489	22926984	2634446
108919489	22926984	1540553
108919489	60710728	2634446
108919489	28766868	2463743
108919489	61976201	2327984
108919489	61976201	15818266
108919489	967764	1520004
5179385	704130	17500591
12336171	2559831	912538
2268308	2851033	16010019
160060	166272	548389
160060	162492	103916
160060	162492	932281
160060	2514268	102427
160060	295912	103360
160060	295912	139184
160060	295912	628637
160060	1358042	609977
160060	1494198	102427
160060	15808023	102427
160060	972585	41417
1050729	289718	376834
5101183	3418119	6963259
736498	276186	734335
1765941	1007923	3703463
2089221	1192750	5579598
5608758	6524635	4649818
110161848	49756212	1377733
108284163	110945435	2000095
108284163	116764303	979210
2147045	11766007	547575
1753693	461945	84000
313819	95345911	1204810
313819	95226121	1204810
110655432	4259893	110961983
6549022	18912942	18912937
6549022	984522	18912860
6549022	4566166	18910417
6549022	18912988	108196808
6549022	270559	18912572
6549022	17111165	19458641
48656245	1576624	1714071
105962963	95910041	1204810
105962963	95805387	1204810
165699	276005	912538
165699	133730	1505691
165699	133730	1346707
165699	133730	777921
165699	133730	889845
165699	133730	1817233
165699	112080414	24904743
165699	76478	840286
165699	76478	1413741
165699	76478	1538926
165699	81832790	16324366
165699	81832790	1377771
165699	984522	2156273
165699	984522	1377733
165699	984522	16987399
165699	19280155	24904744
165699	26956051	23055162
165699	2773155	777921
165699	12326773	777921
165699	86367769	24904743
2092098	2086284	1982554
113450389	463860	28534133
113450389	28001335	16965857
814343	190523	106291
111264314	3560737	24241
2633399	716069	28095713
4919568	445921	3481649
8068310	271886	20649173
28090717	710261	17500983
2937646	15381644	548389
1075645	380579	5894551
2851817	18812597	4790397
113443388	24719455	944480
59346	5234105	4376974
1053770	1073991	1467106
1053770	1343721	1480781
6733098	2879782	1748337
109683906	65530	51879417
109683906	1887437	51879417
109683906	1887437	15731591
112280233	16904674	18912851
112280233	95683617	108196863
6304538	553704	494588
6436123	1968297	4887620
1111576	3179653	2102534
108770289	433979	706031
47244559	28539986	4649826
47244559	192021	4649792
116372286	84409	2285851
2010699	2057315	1377752
5500610	104858600	30633605
10896023	9301897	17500983
110256578	110148953	17500992
3067642	3070885	1113428
19999738	9016283	9062315
747496	32522	391629
172419	3856407	3870551
474093	544658	281939
474093	537808	281939
1306297	6333052	889837
699835	2630715	2510955
3531049	528496	7929088
3531049	330970	7929122
3991647	288359	311836
3991647	288359	5280670
4183839	1051891	20982918
1217176	28752774	110908079
1198387	6107374	979210
1198387	250627	1337827
111756710	117303558	5406912
3916723	201580	6948884
6167508	6167419	382780
7313960	4068836	740089
1008801	16201688	6963246
1010104	6036807	5449097
1010104	7288780	5449092
1010058	6963169	13651847
1010058	15041962	6963268
5520428	6437322	13000408
5520428	6437322	5449077
172271	13909	18205073
1119322	133600	7971815
1119322	133600	7027841
3494885	2671216	29597
1130313	1323312	844804
1130313	1323312	1328249
1130313	1323312	645595
1130313	3367324	645595
1130313	3592115	645595
1130313	512673	225085
1130313	346540	900424
1130313	346540	3108996
2108658	5954871	18291959
14955193	4961662	28137470
14955193	6026952	28137470
451182	35881406	1535504
1138897	1810480	18912868
1138897	228676	18910417
1138897	12007099	108196808
1138897	18912992	108196808
1138897	18912946	18912937
1156089	465754	2357620
19850715	45772	15830911
19850715	22074016	107258
19850715	350405	107258
3520813	22277621	4649821
7222816	12007099	108196808
4661035	5516315	13651847
1082977	4707732	3140055
1082977	9004127	3140055
8050748	108560	5449101
8050748	3536381	6963270
8050748	3520314	5449080
2679094	19280155	24904744
2679094	95789200	24904744
637820	436996	687123
637820	436996	24241
637820	436996	501273
637820	436996	1377738
637820	436996	1868921
637820	436996	511230
637820	436996	894596
637820	436996	861617
637820	436996	1206671
637820	106204	900494
637820	106204	932281
637820	531208	777921
637820	84199	1377755
637820	84199	777921
637820	112756	777921
637820	6694768	777921
637820	98319	777921
7238565	7399797	15205008
713453	706649	17500591
206124	25089	41417
206124	25089	849124
6691240	7547566	1414587
1861290	108560	5449100
1861290	2748513	21804548
1346495	256395	889836
1213489	465815	1468372
1213489	465815	4782153
1083002	700297	5894567
1083002	7532206	5894572
1759619	6371962	18912937
1759619	2013068	18910416
1759619	17195581	18912950
6018359	107006	12808472
733065	1203191	1414525
3627595	360927	11038927
3627595	360927	4631343
1760323	15989117	18912570
590216	37628	1062026
28091026	712699	17500983
5236764	642465	1716697
593718	97105300	2000095
3604746	1358291	393686
3604746	506766	393686
3604746	4069214	393686
3604746	1160011	393686
641760	188492	4220900
1029748	20978690	16987399
4391725	380846	20002171
4391725	380846	19833431
4391725	380846	20649162
2964448	710763	28095713
1195980	2892185	900369
2016798	56868072	2972198
3548939	3193991	1685299
1763166	18912974	18912968
15691395	159178	1293276
15691395	159178	2004286
277038	132616	22001258
277038	132616	7413643
5489917	330970	5449066
5489917	330970	5120625
5489917	330970	7420695
5489917	6437322	5449077
1479227	18912864	18912860
2464631	78766	630018
581859	156796	1011564
171861	1874018	488651
171861	1874018	1377736
171861	117147	102427
171861	117147	139184
171861	117147	645595
171861	117147	5569374
171861	117147	4649838
171861	1621425	277536
171861	189422	103916
171861	28556	103360
1708537	32522	17010139
21009254	29525790	900378
1139698	488766	900385
1262927	3571631	900447
1262927	201985	164200
2712855	3086238	1520004
2712855	2946867	2634446
2712855	2946867	1540553
2712855	86848991	2057262
18002795	38111	103916
18002795	38111	593098
18002795	38111	400007
18002795	38111	268200
18002795	55215	103360
18002795	55215	5211225
18002795	704378	131520
1302032	126633	5708418
1219626	95232232	110908115
1219626	67946519	110907810
1219626	59653170	110908115
1219626	110944791	110908115
1219626	110944410	110907810
1219626	114681	110907810
1219626	1145137	110907810
3521744	2363587	7681326
3521744	2363587	3775029
3089073	17194694	18910416
706334	1323467	20649173
706334	1193035	19833467
628851	297935	5175209
33101290	11909497	1557165
3213635	1910919	2735625
11863968	1329528	1714069
109596263	11475780	18388319
60487	126599	602866
2715076	568179	4649800
2715076	22277621	4649821
2715076	4461183	4649799
2715076	7368315	3600406
2715076	1506091	4649807
2715076	933129	4649797
2715076	7821952	4649794
2715076	443892	4649795
9191603	9377006	11789175
8073462	95730101	28782550
595	2778106	3703456
595	357387	900494
595	74428	3703456
2133240	6317793	4649807
2133240	6688777	4649795
2133240	5217472	4649797
16938162	6136422	24051701
757499	684168	2606756
757499	684168	110907810
757499	24044729	102037587
757499	110969777	110908115
757499	1425580	2606762
11771569	6786690	11789175
5876348	3818280	24059809
15706385	5959544	4649818
15706385	2813921	4649792
15706385	66459215	4649818
3129112	11384125	20002171
8046724	5269357	6963266
637212	5104	54621438
624974	16625693	1546403
12470376	4259893	12681107
112584985	895091	900424
112584985	116908539	110701253
112584985	722352	24137
112584985	722352	832120
112584985	95823661	110701253
112584985	2887704	48705
112584985	3106385	832120
112584985	28952299	110701253
904391	15635901	3481649
904391	15635903	3481649
1635863	134077	1790273
113997789	115470400	108857021
2118926	6789718	4649817
19849458	15903922	17500987
110550428	95652312	111332
110550428	116782381	111332
110550428	109045442	111332
110550428	83169282	111332
110550428	98755011	111332
1029212	188955	165313
1029212	188955	1983113
1073800	6122844	2735625
4656890	383754	889840
4656890	383754	1463881
4656890	107877954	2475536
4656890	1687501	24904745
28234	526868	830079
28234	129591	181883
28234	36301	106301
28234	36301	822907
28234	6577733	487136
28234	1110119	3473889
28234	6769168	830079
28234	6460024	487136
28234	7518933	830079
11710348	9377006	11789175
22000111	1224788	610136
2618838	7296234	5406912
2618838	3741217	1714069
2618838	11875865	11886698
213138	6473692	5894548
15725568	2790121	23498085
15725568	2790121	15731913
1720918	23823954	15805569
1565481	104747	1524205
909445	15629981	609977
909445	766802	1377733
909445	57147	2089923
1059416	26372	4806631
27894574	375590	103916
27894574	375590	593098
27894574	375590	400007
27894574	375590	654620
27894574	375590	1627408
5359057	1323467	20649173
312951	2748319	4806821
116691827	11475780	1467106
116691827	11475780	16977394
116691827	11475780	18388319
18693310	18279559	18693550
20496214	12334659	889837
3851781	469574	1662330
1170342	3506990	655056
624603	126599	602866
401566	16905873	19458641
401566	653571	3858187
401566	653571	18907804
401566	653571	19458641
401566	4753762	19459428
401566	18912978	18912968
16324131	11977902	912545
633131	18912954	18912950
633131	18912955	18912950
3495139	11909497	1557165
16247842	7425857	4887637
15912389	9062228	17500598
16939876	12153531	7650000
16939876	12153531	1377763
31202708	16751422	830079
31202708	117066333	830079
31202708	55077460	830079
31202708	6770276	830079
31202708	16727741	830079
2693973	8804050	17500987
1236069	818119	734335
3178247	55578373	2256098
719937	2663764	628637
7559600	1054625	1480781
8051213	4683039	1236381
3766013	2087610	5449062
3766013	2087610	382780
3766013	2087610	5120625
3766013	2087610	7567536
3766013	7288780	7567536
598752	3038902	3774974
113560116	2013068	18910416
113560116	19097520	18912860
113560116	17113974	18912572
113560116	84599289	108196872
5018929	16420426	3481649
12317570	2559831	1538926
206182	7038621	10937053
206182	9184926	10937056
401765	95224153	18693450
401765	95224153	18693451
5158269	28843763	1377763
5158269	28843763	20078689
11827857	11766088	11789175
11908166	28660265	11923872
390914	109723	1204811
390914	1260674	1204813
390914	1260674	448468
80204	455749	277536
80204	455749	3276829
80204	6377560	3225371
80204	2224360	1377771
80204	2224360	3225371
3006902	1398256	900424
1133230	2748319	6963238
1133230	2748319	5449066
1133230	2748319	382780
1133230	2748319	5120625
1133230	2748319	7567536
1133230	2748319	7420678
1133230	2720141	6963268
1133230	2917149	6963253
11913252	447791	16157281
283555	2995800	4806633
3196607	6834458	4835656
13099455	714458	734036
13099455	714458	962236
152531	34816	5211225
152531	1339881	488645
15690058	5269357	6963266
6167503	7041296	5449093
194726	459078	2510955
788822	259913	41417
788822	259913	849124
788822	259913	8038461
788822	259913	922379
11727373	274878	2102534
11727373	2123822	928164
9013673	481832	1011564
9013673	23365	518675
9013673	189490	822907
9013673	1190693	518675
2700632	234807	84000
3208362	3085673	30327090
1095356	3160682	11789175
12650488	24705047	25383773
11969071	11988479	19459392
2054168	2720543	5280673
1254088	40096	641316
3057240	2896206	153144
3057240	3559781	153144
891672	3196779	3459735
1188411	331050	11038927
1188411	331050	5449065
1188411	331050	7929118
1188411	16106675	1398170
1188411	5278086	1967131
1188411	7923771	1967202
1188411	7923771	1435635
1188411	7923771	5449074
1188411	7923771	7929100
1188411	7923771	7929096
1188411	7919326	5449068
1188411	5512526	5449100
1188411	5512526	7929106
1188411	6416643	283473
219396	10993792	1113428
219396	10993792	1967202
219396	10993792	4782156
219396	10993792	2603339
219396	10993792	8068400
3337646	357001	586140
3520383	653645	1377745
3520383	2901882	1377745
1917971	110969741	110908079
1917971	24101613	110908055
1917971	95731919	110908079
2363503	108420	706031
23780734	1358202	488651
23780734	3840847	518675
23780734	3308007	1062026
23780734	3942970	277536
23780734	636653	1257399
23780734	24852137	277751
1707497	724172	844804
2072055	13455488	1377777
2072055	3361624	1377777
640561	334242	154590
640561	334242	387380
640561	334242	900414
640561	334242	4806631
640561	1800870	819973
761590	342419	4835654
116889996	11478754	608967
3438002	108560	578116
3438002	108560	2603334
3438002	108560	492560
3438002	108560	4782163
3438002	1063412	1414533
3438002	1063412	4631343
3438002	1063412	663255
3438002	1063412	1653839
3438002	1063412	4782150
3438002	1063412	16936987
3438002	2601257	16936987
3312455	456850	16157269
8561227	231058	110145
8561227	231058	501058
1765358	178348	18754945
25303472	4884723	1535556
25303472	1828663	1535546
924227	3846163	3870548
571032	3772	41417
571032	3772	849124
571032	3772	41375
571032	76819	106291
196103	236148	18535068
196103	16065149	18535068
196103	491314	18535068
196103	3556804	18535068
1589300	235391	1379415
1589300	5865531	2000095
1589300	5865531	20078704
1589300	12261460	2463743
1589300	18618625	1467554
1589300	11679769	2327984
1589300	15224808	1467554
1589300	3325924	2634446
1589300	5988676	2634221
111600223	73984834	16324366
111600223	115197275	1346707
111600223	115197275	23198398
111600223	116693601	912545
111600223	28842152	1346707
111600223	28842152	1817233
111600223	28842152	23198398
111600223	70071721	2156273
21500755	460277	131520
21500755	1444685	393686
21500755	47503052	393686
21500755	47511367	393686
21500755	2150412	393686
3530136	2363587	3775029
3530136	330970	7929122
3530136	330970	7681324
5817326	866999	2607183
17125101	981857	1377745
114000704	118504431	18912868
10483256	703513	18535068
7522232	12993913	6963250
821311	108346	708731
821311	1177226	1204825
2056404	3846163	3870548
19571121	461191	1535550
19571121	85623673	42318252
18154496	190386	518675
18154496	190386	3473889
18154496	190386	922396
18154496	514527	41417
18154496	6289383	41417
18154496	22075543	102427
18154496	22075550	102427
18154496	7612676	102427
18154496	22075534	102427
5516100	178166	4220900
682407	24175005	110908136
682407	100807308	110908136
682407	95892544	110908136
3368680	1683035	24137
3368680	1683035	645595
4942573	5791600	24059423
4801958	15055683	7601572
2856158	2790121	23498085
45318	55238	164200
324011	23848	1377736
324011	53045	3703463
4689017	4518482	12504663
651081	93228509	3703458
651081	84841962	3703458
12126653	6789718	4649817
107969386	7403450	96474691
5247570	11587490	5280710
17415488	18912956	18912950
17415488	18912957	18912950
13647258	3429195	1967202
6155879	250382	429700
6155879	250382	16157281
6155879	1224788	11923874
6155879	2449260	11923877
3525225	7404548	13641241
55081822	111915435	281939
55081822	1668257	281939
574583	189490	4220898
574583	103784	17011060
11394785	2497109	1535550
8155866	2995813	11066787
1475778	69679441	1377763
1475778	83171340	1377763
1475778	105070882	1204806
1475778	84761237	1204806
1475778	72986593	1204806
1475778	126730	1377763
4992391	12006703	889841
111667985	35985727	889840
111667985	96106968	2475536
119526	266535	775086
119526	266535	1377777
3473428	528496	5338360
111601259	436228	1377736
111601259	51530	44498103
1100064	2558129	1637197
19750881	19280155	24904744
19750881	95789200	24904744
19750881	33101132	24904744
112062052	438396	97579371
111668106	112293153	85749015
4989688	514003	1554224
4989688	73984834	28805401
2893726	7060835	3910742
2750748	1136373	20649173
1768437	484948	787145
18517638	22073999	106800
18517638	84754223	106800
18517638	6272244	106800
27964580	1136373	20649173
254726	7013731	14094507
7078882	60630201	1604012
114700520	467729	279820
111685205	106830830	545970
111685205	462349	545970
111685205	3345735	84000
111685205	382393	545970
5264197	159178	1293276
6434134	1560805	5579144
3051699	3576947	11923873
2947648	320052	24051551
22128785	11390575	20002171
421583	6660328	1204831
14759456	64392	1204812
14759456	1081551	1204831
14802842	228717	1161102
14802842	220308	1161102
2390170	535622	775086
167432	256958	17500987
167432	16766	17500591
167432	698490	17500983
167432	698490	4806630
4881835	11218139	5449075
4881835	11218139	5449086
15905385	8980121	4806633
16482278	16625693	1546403
113136641	232273	11923872
1679872	930220	3612192
888131	55400	2510955
11003667	6963590	7929098
942581	524935	969394
5887360	717015	1265702
5887360	19519442	2116650
5887360	3723433	2116650
5887360	503706	1259362
113543655	24705047	1377752
2529538	2188230	900414
2529538	514769	1377738
3023357	35332	102427
3023357	706475	102427
3023357	706475	1011509
3023357	766802	1170493
3023357	3840847	106301
3023357	3840847	1320315
3023357	3840847	922273
3023357	3840847	43079807
3023357	3840847	4921549
3023357	3840847	25350547
3023357	362930	107258
3023357	362930	1170507
3023357	317343	4649836
3023357	16730623	102427
3023357	5249738	102427
3023357	15884784	102427
3023357	15884784	139184
3113698	62083057	5796550
114687415	491315	1463881
2340655	13595311	1315008
2340655	13595531	1315008
2340655	336788	1967731
7386595	11715219	2102539
7386595	114567	928164
7386595	9354150	930627
18693337	11892451	18693547
73803	382389	832120
11648545	30728114	900378
11648545	7917806	23091
11648545	3169254	900378
1197808	21879452	448468
4178880	1174736	4649817
4178880	1233018	4649794
4178880	4761147	4649794
870091	116128	3404587
870091	116128	1266608
870091	116128	1803913
870091	116128	1386867
6928096	27042230	17560574
4415149	186304	977915
5001753	2087610	7420677
5001753	7632912	5449084
7744536	381768	4649792
304739	737693	24051550
2558109	3441794	1414525
2558109	3441794	2603349
2558109	1063412	1414533
2558109	1063412	1653839
2558109	1063412	4782150
2558109	1063412	2603390
2558109	3629983	11066787
2558109	3629983	2603323
2558109	3629983	4782157
2558109	3629983	23055172
2558109	3629983	693421
2558109	158957	2603311
2558109	158957	7601593
2558109	158957	7601579
2558109	2857813	5971210
2558109	2857813	2603349
2558109	2857813	1240387
2558109	2857813	1653830
2558109	2857813	4782156
2558109	2857813	1408039
2558109	2857813	2603368
2558109	7508116	1414525
2558109	7508116	2603349
2558109	7296681	5971197
2558109	7296681	8068397
2558109	7462520	5971213
2558109	4700852	1637723
2558109	3633978	578116
2558109	3633978	492560
2558109	3633978	1414485
2558109	3633978	1653821
374865	4907327	20002171
14918344	15429387	107258
773457	5620585	1435635
773457	5620585	1967176
18788543	12481891	4806629
17859530	1224788	11923874
6144664	357627	106800
6144664	6272244	106800
17416332	6271813	18912570
2882714	1704075	1535550
687045	93074134	2972198
32303	314287	1377777
32303	294647	889840
32303	294647	1463881
32303	565966	23055162
32303	246996	1346707
32303	246996	1377777
32303	246996	182366
32303	64924087	182366
32303	1785313	889836
32303	1785313	912538
116326575	116909979	110961984
2962658	159178	1468372
2962658	159178	184349
2962658	159178	20649907
2962658	159178	1293276
2962658	159178	2004286
2962658	159178	4835669
3317592	28007931	16662066
10588224	4955606	28137472
10527185	5442231	10429823
213215	716114	28095713
21010856	42229	4649807
21010856	42204	4649792
21010856	28539986	830079
21010856	28539986	4649826
21010856	8293	281939
21010856	8293	4649808
21010856	5238526	3600406
21010856	19609585	4649818
21010856	28555557	830079
21010856	28539949	830079
21010856	23891	4649797
21010856	2158716	4649818
21010856	1378692	830079
21010856	1378692	4649826
21010856	1517561	3600406
113507592	113513800	1700510
113507592	113513800	116994483
113507592	113513800	116994577
120637420	120637430	18912851
120637420	29381435	18910417
120637420	4360929	18912851
166462	555180	7650000
166462	555180	775091
166462	555180	3774974
166462	19666080	1170493
166462	1651742	922229
7653806	6122250	6393439
113445202	6499321	209459
113307023	7810552	873842
113307023	7810552	2606756
113307023	7810552	102037587
113307023	7810552	1793238
113307023	7284813	873842
113307023	7284813	2606756
113307023	7284813	1793238
1371768	720771	2510955
3425503	21334430	900385
120299778	20745639	4790397
3627717	159178	23055172
3627717	159178	4835669
18127226	8079549	3481649
18127226	5894640	3481649
14369911	80405	840286
14369911	80405	24051552
44280	465815	388433
44280	465815	492578
44280	465815	7601574
1059540	7008165	3703463
1059540	7008165	768476
1059540	10392130	3703463
1059540	10392130	768476
13016302	61770178	4649818
8051196	1063412	16936987
8051196	159178	20649907
708737	67268	706031
708737	1429762	1204831
1197861	3554229	84000
16970789	2161534	488645
16970789	745648	488645
11956597	18912969	18912968
14847067	873	1062026
14847067	258156	28454791
683308	528496	7929088
683308	528496	30674067
3054309	270691	7601579
17416310	17099775	18912851
16180042	18912935	18912572
16180042	289950	18912868
16180042	3726578	18912868
15256231	56757420	3070711
4778856	4116979	12729429
4778856	4163465	154590
3473399	528496	7929088
3473399	528496	30674067
14967919	3536381	5449091
14967919	3536381	1967189
14967919	3536381	7929103
113363300	117014335	116445412
4729747	18912992	108196808
14955334	186332	28542222
12336657	3286466	2475536
12336657	1797671	912545
12336657	111459373	16324366
18674926	3299182	11886698
15831535	723674	1409022
18602769	18912930	18912570
19999893	8346586	16157281
12080483	2087610	5449062
12080483	2087610	7567536
115115152	43387663	2089918
22905754	2868544	16010019
8578644	11686718	1718955
11725891	18638845	7209845
11725891	11754938	7209844
2909183	110462	6978541
19347048	12813716	28836441
19347048	1399539	28836246
19347048	19851005	28836982
19347048	19587151	28836661
6347476	10296530	4782161
4668519	3630894	1314838
23768728	20745639	4790397
14348901	16741554	1377752
14348901	28919380	2256098
14348901	87773088	2256107
2935263	2063839	16010019
15037029	159178	1414482
15037029	159178	20649907
15037029	159178	1293276
4657304	104534717	24904744
4657304	246996	1505691
4657304	246996	1346707
4657304	246996	889845
4657304	104512195	1505691
4657304	84081	1463881
18151930	16905873	18912868
18151930	16905873	19458641
18151930	653571	19458641
7902166	1105021	5449093
2085771	6795712	2026838
2085771	6841847	1377733
2274789	1190263	18910416
2274789	1190263	19459428
2274789	11963331	19459392
2274789	11963331	18912572
6372724	7339062	6393447
11088774	2174226	13636514
5003659	2406250	4806629
13091172	19519205	106800
13091172	18921842	106800
13091172	1077862	106800
17416377	4430142	18912570
6374497	2363587	3775029
2522756	314353	978420
3234794	3521531	13000408
3234794	3521531	5449077
3234794	3520314	5449066
3234794	3520314	7420678
11682483	3446459	628637
11682483	139735	628637
11682483	3163696	628637
11967418	17097086	19459428
3521099	440313	277536
3521099	313362	488651
3521099	313362	4376972
3521099	6767169	487136
3521099	15838495	277751
3521099	3749342	487136
3521099	4767409	277751
11648811	307996	734335
11648811	307996	179808
11648811	307996	2295011
11648811	2825427	29597
